Airport Name,Zipcode
Simsbury Airport,12056
Ttt Air Airport,12057
Culver Airfield,12066
Corning Municipal Airport,12070
Nest of Eagles Airport,12083
Deer Run Air Field,12092
Shaw Field,12094
Airpark East Airport,12134
Aeródromo Aerópolis,12135
Hiserts Airpark Inc Airport,12137
Camp Crook Municipal Airport,12137
Dean Memorial Airport,12140
Duanesburg Airport,12158
De Ronda Airport,12166
Sunset Strip,12192
Base BRICA de Cártama,12440
Westtown Airport,12474
Jer-Mar Airpark,12475
Byron Airpark,12482
Aeródromo de Alcazarén,12489
Columbus Municipal Airport,12506
Collins Landing Strip,12513
North Omaha Airport,12521
Rolling Hills Airport,12525
Killian Airfield,12540
Arthur Airport,12541
Bonebender Airport,12546
Rocky Ridge Airpark,12567
Gibb Ranch Airport,12568
Brown Field,12571
Triple F Airpark,12571
Giza Embaba Airport,12577
Dakhla Airport,12577
William Irving Lewis Airport,12580
Port Said Airport,12581
Shark El Oweinat International Airport,12581
Lebrija UL,12590
El Gora Airport,12668
El Gouna Airport,12668
Gar Field,12726
Argyle Airport,12816
Savonlinna Airport,12820
Evans Airways Airport,12823
Bethany Airpark,12827
Kermizian Airport,12831
Skydive Greene County Inc Airport,12831
Cottonwood Airport,12838
Garnseys Airport,12849
Russell Field,12853
Basin Harbor Airport,12871
Tuscarora Plateau Airport,12901
Boonville Inc Airport,12941
Shawnee Field,12943
Mcgregor Airfield,12993
Deitch Airport,12996
Beni Mellal Airport,13000
Hal Joy Airfield,13021
Tracy Field,13027
Four Seasons Airport,13029
Knapp Airport,13036
Hector Municipal Airport,13037
Eddie Dew Memorial Airpark,13039
Harvey Young Airport,13041
Mesa Verde Ranch Strip Airport,13052
Harvs Airport,13063
Dunn Field,13101
Paluknys Airfield,13116
Old Port Royal Airport,13140
Dunsmuir Muni-Mott Airport,13147
Wetzl Airport,13148
Farm Yard Field,13160
Illizi Airport,13165
Uff-Da Airport,13245
Pista forestal de Fuencaliente,13249
Aeródromo de Sigüenza,13300
Me-Own Airport,13309
Compton Airport,13339
Minute Man Air Field,13340
Ames Airport,13415
High Banks Farm Landing Area Airport,13426
Gardiner Airport,13440
Luke Airport,13475
North Fork Airport,13482
Toggenburg Farms Airport,13622
Spaudling Aerodrome,13624
Hart Airport,13752
Lindvig Airstrip,13778
Rocky Reef Farm Airport,13803
Aérodrome d'Aynac ULM,13840
Aérodrome d'Aynac ULM,13840
Old Orchard Airpark,13856
Fallon Southwest Airpark,13901
Six Ponds Airport,13903
Uspantan Airport,14001
Canilla Airport,14001
Fuenterrobles,14010
Barillas upper,14013
Chajul,14013
Red Lake Falls Municipal Airport,14028
Walters Municipal Airport,14033
Towner Municipal Airport,14034
Tong Farm Airport,14037
Ouakda Airport,14040
Geneseo Airport,14051
Tomahawk Hills Airport,14052
Suntime Airport,14054
Aeródromo de Valverde del Camino,14080
Golog Maqin Airport,14080
Ouarzazate Airport,14080
Miller Airport,14085
Halls Flying Ranch Airport,14094
Kelch Airport,14094
Valley City Flying Club Airport,14094
Smith-Stewart Field,14094
Gorman-Freeman Airport,14103
Chippewa Field,14103
Reagans Roost Ultralightport,14108
Flying K Airport,14111
Henderson Farm Airport,14141
Hawkins Field,14145
Lazy F Ranch Airport,14172
White's Airport,14174
Aeródromo de La Vid de Bureba,14220
Rock Airport,14227
Saniat R'mel Airport,14250
Cherif Al Idrissi Airport,14250
Valdemorillo Airstrip,14300
Gackle Municipal Airport,14411
Towner Farm Airport,14416
Laska Airport,14420
Aeródromo de Beteta,14420
Joe Cimprich Airport,14424
Stephen Municipal Airport,14424
Columbus Municipal Airport,14424
Don's Place Airpark,14454
Lapeer Flyer Airport,14462
Bero Field,14466
Gull Bay Landing Airport,14469
Paine's Airport,14469
Charloe Airport,14472
Hanshell Flying Apple Airport,14472
Dart Airport,14472
Will and Wiley's Aerodrome,14482
Indian Lake Airport,14482
Culver Field,14487
Mountain View Airpark,14502
Lidgerwood Municipal Airport,14507
Richey Airport,14508
B Flat Farm Airport,14510
West Township Airport,14521
Campbell Field,14521
Stan Jost Airport,14522
Timber Lake Municipal Airport,14533
Metelen UL,14542
Treichler Farm Airport,14551
Airtrek Airport,14559
Midville International Airport,14561
Whitfield'S East Airport,14568
Meerwarth Airport,14569
Stine Field,14624
Blueberry Field,14626
Lüsse Airport,14641
Gera-Leumnitz Airfield,14662
Campo de Vuelo de Oteo,14700
Aeródromo Villanueva del Pardillo,14711
Falkenberg-Lönnewitz Airport,14715
Grawunder Field,14721
Wright's Field,14727
Soltis Field,14727
Pennewitz Airport,14728
Mason Airway Airport,14747
Aero Flight Center Airport,14750
Olcott-Newfane Airport,14757
Spring Brook Airport,14766
Pratt's Eastern Divide Airport,14772
Ruppiner Land Airfield,14776
Mancelona Municipal Airport,14781
Newbury Airport,14782
Wiita Farms Airport,14784
Chapin Airport,14801
Bristol Airstrip,14805
Rudolstadt-Groschwitz Airport,14806
Cedar Acres Private Group Airport,14810
Industry Air Park,14837
Dream Catcher Ranch Airport,14840
Airy-Acres Airport,14845
Kayutah Lake Airport,14870
Hide-A-Way Hills Resort Airport,14883
Sherwood Farm Airport,14886
Snyder Airport,14903
Crawinkel,14913
Pinnow Airport,14913
Böhlen Airport,14913
Mina Airport,15019
Elmdale Airpark,15019
Pinehurst State Airport,15042
Lavina Airport,15050
Figure 2 Ranch Airport,15050
Royalton Airport,15076
Gilfert Airport,15101
White River Municipal Airport,15143
Greenville Municipal Airport,15146
Göpfersdorf,15234
Aeródromo de Guadalix de la SIerra,15258
Altiport de la Tovière,15260
Altiport de la Tovière,15260
Schwerin Parchim Airport,15320
Hidden River Airport,15330
Myrtle Creek Municipal Airport,15332
Amvémé Airport,15332
Koulamoutou Airport,15332
Schönhagen Airport,15344
Friedersdorf Airport,15374
Krout Airport,15447
Veit Airport,15482
Seitz Field,15540
Baker-Sell Airport,15563
Rutherford Ranch Airport,15613
Gable Branch Airport,15623
Mountain Hide-Away Airport,15626
S & S Avion Ranch Airport,15642
Kiski Airport,15722
Flugplatz Güttin / Rügen,15754
Godos Airport,15840
Großrückerswalde Airport,15890
Eau Claire Lakes Airport,15926
Cielo Grande Ranch Airport,16025
Mathna Airport,16052
Kitner Airport,16057
Mack's Patch-Derrick Field,16059
Merritt Field,16127
Cashmere-Dryden Airport,16133
Hamburg Inc Airport,16134
Mc Kenzie Bridge State Airport,16137
Tripp Creek Airport,16137
Whittle Airport,16141
Flying Acres Airport,16145
Ickes Airport,16154
Bittner-Whitsel Airport,16258
Sonderlandeplatz Teldau-Amholz,16278
Hostetler Airport,16317
Mayhew Ranch Nr 1 Airport,16317
Chambers Airport,16345
Sekiu Airport,16346
Richland Acres Ultralightport,16351
Paul Personal Use Airport,16354
Görlitz Airport,16356
Carsonville Airport,16361
Marsh Creek Airport,16364
Ruidera,16400
Coleman Cattle Company Nr 1 Airport,16401
"Aeródromo Forestal ""Puebla de Don Rodrigo""",16410
Mountain Top Airport,16420
Stahl's Mountain Airport,16440
Malco Airport,16442
ULM La Flamengrie,16500
Crottet-Le Bief ULM,16500
Hansen Airport,16622
Mcclellan Airport,16665
Wicker & Wings Aerodrome,16666
Shamrock Field,16693
Mc Donald's Airport,16701
The Old Commonwealth Aerodrome,16743
Kunrau/Jahrstedt UL,16766
Warngau Airfield,16775
Mönchsheide Airfield,16816
Bennett Airport,16821
Nort's Resort Airport,16823
Slaughter Ranch Airport,16831
Burg Airport,16833
Ball Airport,16844
Churchill Airport,16858
Yingst Airport,16865
Neubrandenburg Airport,16866
Sullivan Lake State Airport,16870
Hoskins Field,16875
Utscheid Segelflugplatz,16909
Flugplatz Malmsheim,16909
Tyler Airport,16928
Grambeker Heide Airfield,16928
Stralsund Airport,16928
Still Meadow Farm Airport,16935
Ransome STOLport,16946
St. Mathews Airport,16946
Ecko Field,16947
Caye Chapel Airport,17001
Playa Grande Airport,17010
Al Bumbah North Air Base,17016
Taminhint Airport,17016
Dalhousie Airport,17018
Redwing Airport,17019
Hawken Air One Airport,17019
Nichols Airport,17024
Bodmer Airport,17026
Beaver Creek Ultralightport,17029
Old Orchard Airport,17032
Fisher Airport,17036
Deer Meadows Airstrip,17038
Frankendorf UL,17039
Oehna Airport,17039
Strawberry Acres Airport,17040
Navarro Airport,17046
Robbins Farm Airport,17053
Circle P Ranch Airport,17072
Fox Haven Plantation STOLport,17078
Lake Wenatchee State Airport,17086
Whiteheart Farm Airport,17088
Sunny Rest Airport,17090
Lapinlahti Airport,17130
Ecija 2 private airfield,17132
Aeródromo Juan Espadafor,17133
Renneritz Airport,17194
Hallett's Airport,17201
Strausberg Airport,17248
Vernonia Airfield,17255
ULM de Dolores,17256
Air Haven Airport,17257
Aeròdrom de Llabiá,17258
Connelly Field,17265
Jarrett Airport,17268
Ashlawn Airport,17307
Clio Crop Care Airport,17309
Wismar Airport,17309
Hawks Meadow Airport,17316
Countryside Airport,17320
Fox Field,17325
Hunt Airport,17325
Middlebury Airport,17343
Moccasin Creek Airport,17350
W4 Ranch Airport,17352
Philadelphia Gliderport,17361
Quemahening Flightpark Ultralightport,17372
Flugplatz Ballenstedt,17389
Segeletz Airport,17419
Hof Wahl,17429
Aschersleben Airfield,17449
Aeroclub Cáceres,17451
Ager Altiport,17473
Anklam Airfield,17506
Tappen Airstrip,17512
Byrd Creek Airport,17515
Shield Farm Airport,17545
Morris Ranch Airport,17563
Westport Airport,17566
Miles Field,17731
Tidmore Airport,17749
Willard Field,17771
Dee Jay Airport,17820
Bentley Airport,17836
Harris Airport,17837
Sam's Field,17841
Sexton Airport,17846
Fresno de Losa Airstrip,17850
Les Planes UL,17853
Frymoyer Airport,17855
Darnell's Field,17882
Priest Lake Usfs Airport,17968
Sky Classics Field,17974
Hultsfred Airport,17995
Babb Airport,18013
Rose Field,18063
Clute's Hilltop Airport,18080
Aeròdrom de Cervera,18125
Spremberg-Welzow Airport,18182
Keystone Airport,18212
Packwood Airport,18230
Saarmund Airport,18230
Camp Davis Mcolf Airport,18235
Giffin Airport,18235
Lost Acres Airport,18244
Metzler Airport,18247
Champ Field,18248
St Ignatius Airport,18252
Flugplatz Pasewalk,18273
Aeródromo Pozuelo de Calatrava,18290
Jena-Schöngleina Airfield,18314
Club ULM La Llosa,18314
Mc Ginness Airport,18325
Bamberger Ranch Airport,18326
Mc Cauley'S Airport,18343
Parma Airport,18353
Flying C Ranch Airport,18354
Hackenburg-Penny Hill Airport,18377
Karlindo Airport,18413
Farmers Pride Airport,18440
Tall Pines Airfield,18444
Werneuchen Airfield,18445
Russo Airstrip,18455
Lester State Ultralightport,18456
Boden Airport,18459
Johnson Airport,18462
Fauser Ultralightport,18462
Phil Cain Memorial Field,18470
Flugplatz Sprossen (Zeitz),18573
Lake Bonanza Airport,18622
Paraport Ultralight Flightpark,18625
C.J.K. Airport,18626
Gravel Run Airport,18627
Dunroamin Farms Airport,18657
Fort Peck Airport,18742
Hat Field,18821
Fox Hollow Airport,18828
Malinchak Private Airport,18854
Aeródromo de Campillos,18880
Seaside Municipal Airport,18920
Seamans Field,18920
Haunstein Ultralightport,18927
Schulteis Airport,18932
Wagner Airport,18942
Seeley Lake Airport,18942
Flying M Ranch Airport,18947
Solt Field,18951
Jewett Mesa Airport,18955
Neeb Airport,18960
Kite Field,18960
Nelson's Run Airport,18962
La Dolce Terra Airport,18963
Prade Ranch Airport,18963
Rossler Ranch Airport,18972
Lincoln Farms Airport,18974
Jijel Ferhat Abbas Airport,19017
Bronkow Airport,19065
Guira de Melena Airport,19100
Serres / Hortero Airport,19100
Bösingen,19230
Urda Agricultural Airstrip,19250
Neuruppin Airfield,19258
UL-Flugplatz Kleinkoschen,19273
Nordhausen Airport,19306
Schadels Airport,19348
Neu-Gülze Airfield,19348
Moyer Airport,19352
Milnor Municipal Airport,19363
Oschatz Airport,19374
Napodano Airport,19470
Chestnut Hill Airport,19472
Duval County Ranch Co Airport,19473
Tri-Modal Air Park,19473
Diamond Seven Ranch Airport,19475
Meadow Strip Ultralightport,19475
Downs Farm Private Airport,19503
Shulls Airport,19506
Flying Dollar Airport,19507
Hideaway Ultralightport,19512
Hamp Airport,19564
Colville Municipal Airport,19565
Avey Field Airport,19567
Dry Swamp Airport,19709
Townsend A Airport,19709
Josephs Airport,19730
Gyro Town Usa STOLport,19734
Spirit Airpark,19734
Belfair Airport,19734
Albanna Aviation Airport,19901
Dragonfly Field,19934
Huey Airport,19941
Goerger Airport,19943
Murphy's Landing Airport,19943
Flying C Airport,19943
Derim Airport,19947
Newport Woods Airport,19952
Okolona Plantation Airport,19952
Kimbowrosa Farm Airport,19953
Drummond Airport,19962
Groton Municipal Airport,19963
Owens Field,19963
Magennis Farm Airport,19964
Sugar Hill Airport,19973
Scotty's Place Airport,19975
Schroeder Private Airport,19977
Johnsons Airport,19977
Vila Franca do Save Airport,20000
El Naranjo Airport,20001
Blida Airport,20004
Naivasha Airport,20100
Narok Airport,20100
The Meadows Airport,20115
Nanyuki Airport,20117
Nairobi Wilson Airport,20117
Dye Seed Ranch Inc. Airport,20119
White Post Airport,20175
Evergreen Sky Ranch Airport,20181
Cub Haven Airport,20184
Aviacres Airport,20187
Port of Ilwaco Airport,20187
Upperville Airport,20188
Kitale Airport,20200
Kisii Airport,20200
Saint Suffren private UL strip,20270
Base ULM du Forez,20270
Utti Air Base,20380
Ngerengere Air Force Base,20481
Menara Airport,20603
Nador International Airport,20603
Fly Away Farm Airport,20624
Moxley's Airport,20624
Trowbridge Farms Airport,20650
Bunting's Field,20657
Spring Hill Airport,20662
Greater Gortner Airport,20674
Wilds Field,20677
Taylors Falls Airport,20678
Doss Field,20680
Pond View Private Airport,20682
Ennis Aerodrome,20871
Hidden Hills Airport,21054
Kriewall Strip,21071
Catoctin Crosswind Airport,21154
Swanson Airport,21157
Scott Airstrip,21158
Weper Airfield,21279
Hamburg-Finkenwerder Airport,21337
Hoya Airfield,21438
Pilot's Pastures Airport,21502
Heartstone Farm Airport,21550
Midway Airport,21550
Carey Field,21550
Chandler Airport,21613
Miller Field,21623
Eßweiler Airfield,21629
Battle Lake Municipal Airport,21632
Borg El Arab International Airport,21633
Almaza Air Force Base,21633
Sawyer Field,21635
Pokety Airport,21643
The Peninsula Airport,21660
Mears Field Airport,21666
Cook Airport,21668
Don's Landing Field,21668
Lauenbrück Airport,21684
Spiering Airport,21723
Fairview Airport,21754
St John Airport,21754
Peasley Field,21771
Ijamsville Airport,21778
Burgess Field,21791
Redgate Ranch Airport,21801
Bohn Airstrip,21801
Clements Airport,21813
Aeroclub Mar Menor,21830
Edelen Field,21836
Recompense Farm Airport,21838
Hoby Wolf Airport,21849
Morrison Field,21853
Bluemel Field,21853
Matan al-Sarra Air Base,21853
Ward's Airport,21862
Hoppe Sky Ranch Airport,21921
Ghriss Airport,22020
Bohlhof Airfield,22115
Menkijarvi Airport,22120
Aeródromo Coscojuela de Sobrarbe,22252
Aeródromo de Loja,22280
Cadjehoun Airport,22300
Alats Club Bellvei,22300
Birch Creek Plantation Airport,22406
Campo de vuelo de Villanueva del Trabuco,22410
Lotus International Airport,22435
Homeport Airport,22443
"Aeródromo privado ""Villamartin2""",22466
Melville Airstrip,22473
Hartwood Airport,22473
Aeródromo de Viver,22500
Club ULM Haut Doubs,22500
Base ULM de Javerlhac,22500
J-Z Airport,22520
Goose Hunt Farm Airport,22548
Whithall Farm Airport,22554
Kilmarnock/Tolbert Field,22554
Hawk Ridge Airport,22580
Prehn Cranberry Company Airport,22611
Dinnerbell Airport,22611
Garner Airport,22620
Simpson Airport,22625
West Valley Airport,22637
Starr Airport,22644
Whittlesey Cranberry Co Airport,22712
Cawleys South Prairie Airport,22714
Cool Water Airport,22724
Flying Circus Aerodrome,22728
Seven Gables Airport,22834
Campbell Field,22844
Williams Airpatch Airport,22851
El Frances Airport,22900
Taylor Airport,22922
Quale Airport,22932
Mosteiros Airport,22942
Maio Airport,22942
Garrett Ranch Airport,22963
Buffalo Ridge Airport,22967
Center Island Airport,22968
Waldron Airstrip,22972
SFS Airpark,23024
Arrowhead Point Airport,23031
Windy Hill Airport,23038
Knight Aire Airport,23061
Curtis Airport,23086
Micro Airport,23103
Lightning Bolt Field Airport,23106
Pleasantdale Field,23111
Boyer Flight Park Ultralightport,23117
Dwight Field,23128
Jayarz Airport,23146
Brandywyne Farms Airport,23175
Whitfield Farms Airport,23192
Hepner Airport,23231
Irlbeck Airport,23310
Beuda Besalu Private Airstrip,23315
Aeròdrom de Viladamat,23350
Woodruff Lake Airport,23401
Ilorin International Airport,23402
Serenity Farm Airport,23405
Jucapa Farms Airport,23413
Ranger Creek Airport,23419
Mcdermott Air Park,23430
Frogs End Airport,23457
Machipongo International Airport,23487
Rabat-Salé Airport,23502
Rabat-Salé Airport,23502
Mafia Island Airport,23601
Flugplatz Hartenholm,23627
Arbrå Airport,23635
Beni Suef Air Base,23719
Abu Simbel Airport,23719
Hüttenbusch Airport,23730
Katensen private UL strip,23769
Memmingen Allgau Airport,23812
Merlin Aerodrome,23883
Fischbek Airfield,23883
Oak Creek Airport,23917
Murdock's Holly Bu Airport,23921
Flying T Farm Airport,23924
Ames Private Airport,23943
Purkshof Airport,23970
Podor Airport,24000
Ouro Sogui Airport,24000
Taroudant Airport,24016
Hassan I Airport,24016
Flying W Airport,24054
Knolle Ranch Airport,24066
Stoiber Airport,24085
Parkway Farm Strip,24091
Summit Airport,24115
Coffman Field,24151
Bush Airport,24153
Lübeck Blankensee Airport,24161
Wade F Maley Field,24185
Whitestone Airport,24211
Verneuil en Bourbonnais,24300
Club ULM Haut Doubs,24300
Chozas de Abajo,24343
Young Private Airport,24441
Hunt Airport,24448
Fowlers Nw 40 Airport,24448
Warrenton Air Park,24465
Circle P Ranch Airport,24482
Groundhog Mountain Airport,24520
Buds Landing Airport,24522
Skatter Creek Airport,24523
Meadow STOLport,24534
Davis Field,24553
Christensen Bros Wahluke Strip,24556
Flatwoods Airport,24562
Briggs / Skotz Airfield,24590
Lindlar Airfield,24613
Neumünster Airport,24640
Campo de Vuelo de Caspe,24700
Seedorf Airport,24797
Jever Air Base,24806
Action Airpark,24853
Wittmundhafen Airport,24878
Melle-Grönegau Airport,24941
Haas Airport,24983
Oum el Bouaghi airport,25001
Fada N'gourma Airport,25025
Sázava,25101
Musoma Airport,25107
Envol ULM Alsace,25140
Benejama UL,25200
Aerodromo de Monteplano,25270
Aeroclub Arnao UL,25289
Berbera Airport,25290
Gardo Airport,25290
